21,49.050000000000026,-89.63362929168942,179.097385602301
21,52.58086205402526,-85.12506264646056,175.63328398716322
21,57.254095733832266,-82.51973342624466,176.49930939094767
21,61.80534008260836,-79.65746104933953,177.3653347947321
21,65.55132184860355,-75.80077219869422,176.49930939094767
21,69.42489168102786,-72.12489168102786,176.49930939094767
21,73.10077219869422,-68.25132184860355,176.49930939094767
21,78.12317999152498,-65.4493206691831,179.9634110060854
21,79.81973342624465,-59.95409573383227,176.49930939094767
21,82.84439793043327,-55.553181571532775,176.49930939094767
21,92.99580711818051,-55.25000000000001,191.22174125528312
21,87.73716220511936,-46.080035723564,175.63328398716322
21,90.024863950724,-41.28376927219373,175.63328398716322
21,92.9919937159632,-36.732714828393284,177.3653347947321
21,93.8322364039581,-31.365224929057167,175.63328398716322
21,94.85850845519593,-26.1407235553546,174.76725858337878
21,96.0929076741144,-20.999080772593697,174.76725858337878
21,97.55036657040651,-15.878098201583436,175.63328398716322
21,97.24945048451148,-10.505110558399176,173.90123317959436
21,97.1629534754574,-5.233595624294384,173.0352077758099
21,105.30000000000003,0.0,186.89161423636094
21,96.66363870808011,5.2074276461729125,172.16918237202546
21,96.25492858914322,10.400582095131522,172.16918237202546
21,102.98265244367977,16.738487759304707,185.15956342879204
21,94.13661247264679,20.583257390958178,171.30315696824104
21,92.9266568026178,25.623085465149558,171.30315696824104
21,93.35670814581053,31.210716431869695,174.76725858337878
21,90.19125243647159,35.657610979757386,172.16918237202546
21,87.2842275777962,40.06355934296633,170.4371315644566
21,84.61863937046007,44.49106897447559,169.57110616067214
21,92.12978171439607,54.75000000000001,189.48969044771425
21,79.48971565865158,53.37462543147267,169.57110616067214
21,76.58366544874487,57.60295472466238,169.57110616067214
21,73.46030422278315,61.67339832288408,169.57110616067214
21,70.12819289678464,65.57479942316813,169.57110616067214
21,66.59646455628167,69.29646455628166,169.57110616067214
21,62.87479942316813,72.82819289678464,169.57110616067214
21,65.26660223338246,83.93176383735288,186.89161423636094
21,54.60906209851614,78.87915695155739,168.70508075688772
21,50.40230591396515,81.77038037467887,168.70508075688772
21,48.050000000000026,87.90157848412053,175.63328398716322
21,54.2680082896312,98.67148476364619,161.78786499066533
21,61.228354823995126,98.4410337877771,166.7027772563993
21,59.88709323569611,86.14374358445582,151.13888841490845
21,70.80707524442921,90.7736782045537,165.8836252121103
21,75.4570636030384,86.80221295983566,165.8836252121103
21,80.29840867061516,82.99840867061516,166.7027772563993
21,84.10221295983565,78.15706360303841,165.8836252121103
21,88.0736782045537,73.50707524442922,165.8836252121103
21,91.3323060223331,68.3184693316396,165.0644731678213
21,95.25999211214246,63.61596270719354,165.8836252121103
21,102.42899770724419,60.69625512591298,172.43684156642223
21,101.8840961936138,53.288258623019644,166.7027772563993
21,104.52965929611318,47.74172023449073,166.7027772563993
21,106.88131335592414,42.06432510928534,166.7027772563993
